0.352128883774453,0.333716915995397,0.31415420023015
0.493174061433447,0.479522184300341,0.0273037542662116
0.0600706713780919,0.0318021201413428,0.908127208480565
0.872659176029963,0.127340823970037,0
0.175548589341693,0.774294670846395,0.0501567398119122
0.857142857142857,0,0.142857142857143
0.0185873605947955,0.033457249070632,0.947955390334573
0.941176470588235,0.0588235294117647,0
0.310344827586207,0.689655172413793,0
0.180645161290323,0.796774193548387,0.0225806451612903
0,0,1
1,0,0
0,0,1
0.285714285714286,0.428571428571429,0.285714285714286
0.0114503816793893,0.0229007633587786,0.965648854961832
1,0,0
0.82051282051282,0.179487179487179,0
0.727272727272727,0.272727272727273,0
0.0555555555555556,0.944444444444444,0
0.451923076923077,0.538461538461538,0.00961538461538462
0.0436893203883495,0.927184466019418,0.029126213592233
0,1,0
0.5,0,0.5
0,0.0234375,0.9765625
0.5,0,0.5
0.125,0.875,0
0.9,0.1,0
0.888888888888889,0.111111111111111,0
0,1,0
0,1,0
1,0,0
0.80952380952381,0.19047619047619,0
0.36144578313253,0.626506024096386,0.0120481927710843
0.0298507462686567,0.940298507462687,0.0298507462686567
0.6,0.4,0
1,0,0
0,0,1
0,0.0045662100456621,0.995433789954338
0,0.135135135135135,0.864864864864865
1,0,0
0,0,1
0.25,0.75,0
0,1,0
0.947368421052632,0.0526315789473684,0
0.692307692307692,0.307692307692308,0
0,1,0
1,0,0
0.941176470588235,0.0588235294117647,0
0.25,0.75,0
0.272727272727273,0.712121212121212,0.0151515151515152
0.705882352941177,0.294117647058824,0
0.357142857142857,0.642857142857143,0
0.0053475935828877,0.962566844919786,0.0320855614973262
0.333333333333333,0.666666666666667,0
1,0,0
0,0.0555555555555556,0.944444444444444
0,0,1
0,1,0
0,0.0303030303030303,0.96969696969697
0,1,0
1,0,0
0.90625,0.09375,0
1,0,0
0.2,0.8,0
1,0,0
1,0,0
0.666666666666667,0.333333333333333,0
0,1,0
1,0,0
0,1,0
0.346153846153846,0.634615384615385,0.0192307692307692
0.25,0.75,0
0.846153846153846,0.153846153846154,0
0,1,0
1,0,0
0.0204081632653061,0.877551020408163,0.102040816326531
0,0.992753623188406,0.0072463768115942
0,1,0
1,0,0
0,0.5,0.5
0,0,1
0,0.2,0.8
0,0,1
0.75,0.25,0
0.958333333333333,0.0416666666666667,0
0.5,0.5,0
0,1,0
1,0,0
0,1,0
1,0,0
0.244444444444444,0.733333333333333,0.0222222222222222
1,0,0
0,1,0
0,1,0
0.916666666666667,0.0833333333333333,0
0.0212765957446809,0.914893617021277,0.0638297872340425
0,0,1
0,1,0
0,0.5,0.5
0,1,0
0,0,1
0,1,0
0,0,1
0,1,0
1,0,0
1,0,0
0,1,0
0,1,0
1,0,0
0.133333333333333,0.833333333333333,0.0333333333333333
0.466666666666667,0.533333333333333,0
1,0,0
0,1,0
0,0.769230769230769,0.230769230769231
0.0294117647058824,0.970588235294118,0
0,0,1
0,1,0
0.137931034482759,0.862068965517241,0
0,0,1
1,0,0
0.272727272727273,0.727272727272727,0
0,1,0
0,0,1
0.125,0.875,0
0,1,0
0.266666666666667,0.733333333333333,0
0,1,0
0,1,0
0.5,0.5,0
1,0,0
0,1,0
0.0909090909090909,0.909090909090909,0
0.75,0.25,0
1,0,0
0.25,0.75,0
0.333333333333333,0.666666666666667,0
0,1,0
0,1,0
1,0,0
0,1,0
1,0,0
1,0,0
0,1,0
