0.661750713606089,0.135109419600381,0.195052331113226,0.00808753568030447
0.760579710144928,0.149565217391304,0.0817391304347826,0.00811594202898551
0.209549071618037,0.0689655172413793,0.713527851458886,0.00795755968169761
0.95810705973623,0.0232738557020946,0.013188518231187,0.00543056633048875
0.176605504587156,0.522935779816514,0.284403669724771,0.0160550458715596
0.95,0,0.0166666666666667,0.0333333333333333
0.0694006309148265,0.082018927444795,0.845425867507886,0.00315457413249211
0.982774252039891,0.00453309156844968,0.00725294650951949,0.00543970988213962
0.811827956989247,0.134408602150538,0.0483870967741935,0.00537634408602151
0.214484679665738,0.607242339832869,0.158774373259053,0.0194986072423398
0,0.12987012987013,0.87012987012987,0
0.714285714285714,0,0,0.285714285714286
0.981132075471698,0,0.0188679245283019,0
0.439024390243902,0.0487804878048781,0.48780487804878,0.024390243902439
0.0144927536231884,0.0869565217391304,0.898550724637681,0
0.990835030549898,0.00203665987780041,0.0010183299389002,0.00610997963340122
0.917355371900827,0.0247933884297521,0.0578512396694215,0
0.181818181818182,0,0.818181818181818,0
0.851428571428571,0.142857142857143,0,0.00571428571428571
0.489795918367347,0.469387755102041,0.0136054421768707,0.0272108843537415
0.0235849056603774,0.702830188679245,0.259433962264151,0.0141509433962264
0,0.391304347826087,0.608695652173913,0
0,0.0185185185185185,0.981481481481482,0
1,0,0,0
0,0,0,1
1,0,0,0
0.5,0,0.5,0
0.789473684210526,0.105263157894737,0.105263157894737,0
0.136363636363636,0,0.818181818181818,0.0454545454545455
0.0168067226890756,0.0546218487394958,0.928571428571429,0
0,0.289473684210526,0.710526315789474,0
0.993303571428571,0,0.00111607142857143,0.00558035714285714
0.965116279069767,0.0232558139534884,0,0.0116279069767442
0.3,0,0.7,0
0.972972972972973,0.027027027027027,0,0
1,0,0,0
0,0,1,0
0.984375,0,0,0.015625
0.774774774774775,0.225225225225225,0,0
0.431818181818182,0.522727272727273,0.0151515151515152,0.0303030303030303
1,0,0,0
0.0171428571428571,0.828571428571429,0.137142857142857,0.0171428571428571
0.0540540540540541,0.108108108108108,0.837837837837838,0
0,0.6,0.4,0
0,0,1,0
0,0.0555555555555556,0.944444444444444,0
0,0,1,0
0,0,1,0
1,0,0,0
0.882352941176471,0,0.117647058823529,0
0,1,0,0
0.0526315789473684,0,0.947368421052632,0
0.666666666666667,0,0,0.333333333333333
1,0,0,0
0.0126582278481013,0.0548523206751055,0.932489451476793,0
0,1,0,0
0,0.205882352941176,0.794117647058823,0
0.98576512455516,0,0,0.0142348754448399
0.996747967479675,0,0.0016260162601626,0.0016260162601626
0.9,0.05,0,0.05
0.984848484848485,0.0151515151515152,0,0
1,0,0,0
0,0,1,0
0.981818181818182,0.0181818181818182,0,0
0,1,0,0
1,0,0,0
0.75,0,0,0.25
0.707317073170732,0.292682926829268,0,0
0.96551724137931,0.0344827586206897,0,0
0.178571428571429,0.821428571428571,0,0
0.5,0.442307692307692,0.0192307692307692,0.0384615384615385
0,0.914728682170543,0.062015503875969,0.0232558139534884
0.0652173913043478,0.58695652173913,0.347826086956522,0
0.0555555555555556,0.0833333333333333,0.861111111111111,0
0,1,0,0
0,0,1,0
0,0.818181818181818,0.181818181818182,0
0,0,1,0
0,1,0,0
1,0,0,0
0.666666666666667,0,0.333333333333333,0
0.5,0,0.5,0
0,0,1,0
0,0,0,1
1,0,0,0
0,1,0,0
0.0127659574468085,0.0468085106382979,0.940425531914894,0
0,0.571428571428571,0.428571428571429,0
0,0.111111111111111,0.888888888888889,0
0.957446808510638,0,0,0.0425531914893617
1,0,0,0
0.998248686514886,0,0,0.00175131348511384
0.977272727272727,0,0.0227272727272727,0
1,0,0,0
0.818181818181818,0.0909090909090909,0,0.0909090909090909
0.666666666666667,0.333333333333333,0,0
1,0,0,0
0.955555555555556,0.0444444444444444,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0.84375,0.15625,0,0
0.222222222222222,0.777777777777778,0,0
1,0,0,0
0.5,0.5,0,0
1,0,0,0
0.115384615384615,0.884615384615385,0,0
0.707317073170732,0.268292682926829,0,0.024390243902439
0.365079365079365,0.555555555555556,0.0317460317460317,0.0476190476190476
0,0,1,0
0,0.921875,0.0546875,0.0234375
0.12,0.28,0.6,0
0,0.952380952380952,0.0476190476190476,0
0.0571428571428571,0.0571428571428571,0.885714285714286,0
0,1,0,0
0,0,1,0
0,0.9,0.1,0
1,0,0,0
0,0,1,0
0,0,1,0
1,0,0,0
1,0,0,0
0.00854700854700855,0.047008547008547,0.944444444444444,0
0,1,0,0
0,0.25,0.75,0
0,0,1,0
0,0.214285714285714,0.785714285714286,0
0.8,0,0,0.2
0.976190476190476,0,0,0.0238095238095238
1,0,0,0
0.991935483870968,0,0,0.00806451612903226
0.916666666666667,0,0.0833333333333333,0
1,0,0,0
0.714285714285714,0.142857142857143,0,0.142857142857143
1,0,0,0
0,1,0,0
1,0,0,0
0.904761904761905,0.0952380952380952,0,0
1,0,0,0
0.555555555555556,0.444444444444444,0,0
0.890909090909091,0.109090909090909,0,0
0.176470588235294,0.823529411764706,0,0
1,0,0,0
1,0,0,0
0,1,0,0
0.08,0.92,0,0
1,0,0,0
0.444444444444444,0.555555555555556,0,0
0.91304347826087,0.0434782608695652,0,0.0434782608695652
0,0.923076923076923,0,0.0769230769230769
0.46,0.46,0.04,0.04
0,1,0,0
0,0.871794871794872,0.0897435897435897,0.0384615384615385
1,0,0,0
0,0.318181818181818,0.681818181818182,0
0,0.875,0.125,0
0,1,0,0
0.166666666666667,0.0833333333333333,0.75,0
0,0.0434782608695652,0.956521739130435,0
0,1,0,0
0,0.75,0.25,0
0,0.0106382978723404,0.98936170212766,0
0.0142857142857143,0.0714285714285714,0.914285714285714,0
0,1,0,0
0,0,1,0
0,1,0,0
0,0,1,0
0.888888888888889,0,0,0.111111111111111
0,0,0,1
0.987951807228916,0,0,0.0120481927710843
0,0,0,1
0.888888888888889,0,0,0.111111111111111
1,0,0,0
0,0,1,0
1,0,0,0
0,1,0,0
0.833333333333333,0,0,0.166666666666667
0.95,0.05,0,0
0,1,0,0
1,0,0,0
0.5,0.5,0,0
0.907407407407407,0.0925925925925926,0,0
0,1,0,0
0.3,0.7,0,0
0,1,0,0
0.0416666666666667,0.958333333333333,0,0
1,0,0,0
1,0,0,0
0.230769230769231,0.769230769230769,0,0
1,0,0,0
0.5,0.25,0,0.25
0,1,0,0
0,0.75,0,0.25
0.35,0.55,0.05,0.05
0.9,0.1,0,0
0,0,1,0
0,0.883116883116883,0.0779220779220779,0.038961038961039
0,0.133333333333333,0.866666666666667,0
0,0.714285714285714,0.285714285714286,0
0,1,0,0
0,0,1,0
0.181818181818182,0,0.818181818181818,0
0,1,0,0
0,0.142857142857143,0.857142857142857,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,0.0625,0.9375,0
0.0246913580246914,0.123456790123457,0.851851851851852,0
0,0,1,0
0.75,0,0,0.25
1,0,0,0
0.970588235294118,0,0,0.0294117647058824
1,0,0,0
0.666666666666667,0,0,0.333333333333333
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0.833333333333333,0.166666666666667,0,0
0,1,0,0
0.666666666666667,0.333333333333333,0,0
0,1,0,0
0.942307692307692,0.0576923076923077,0,0
1,0,0,0
0.125,0.875,0,0
0,1,0,0
0.125,0.875,0,0
0,1,0,0
0.75,0.25,0,0
1,0,0,0
0,0.5,0,0.5
0,0,0,1
0,1,0,0
0.5,0.346153846153846,0.0769230769230769,0.0769230769230769
0.0714285714285714,0.928571428571429,0,0
0,1,0,0
1,0,0,0
0,0.4,0,0.6
0,0.916666666666667,0.0833333333333333,0
0,0.5,0.5,0
0,0,1,0
0,0,1,0
0,1,0,0
1,0,0,0
0.1,0,0.9,0
0,0,1,0
0,1,0,0
0,1,0,0
0,0,1,0
1,0,0,0
0.0125,0.125,0.8625,0
0,0,0,1
1,0,0,0
1,0,0,0
0.923076923076923,0,0,0.0769230769230769
0.5,0,0,0.5
1,0,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0,1,0,0
1,0,0,0
0.857142857142857,0.142857142857143,0,0
0,1,0,0
1,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
1,0,0,0
0,0,0,1
0,1,0,0
0.357142857142857,0.642857142857143,0,0
0.666666666666667,0,0.166666666666667,0.166666666666667
0.142857142857143,0.857142857142857,0,0
0,1,0,0
0,0.25,0,0.75
0,1,0,0
0,0.963636363636364,0.0363636363636364,0
0,0.764705882352941,0.235294117647059,0
0,1,0,0
0,0,1,0
0,0,1,0
1,0,0,0
0,0.666666666666667,0.333333333333333,0
0.0140845070422535,0.0563380281690141,0.929577464788732,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,1,0,0
0.947368421052632,0.0526315789473684,0,0
0.125,0.875,0,0
0.666666666666667,0.333333333333333,0,0
0,0,0.333333333333333,0.666666666666667
0.888888888888889,0,0.111111111111111,0
0,1,0,0
1,0,0,0
0,0.818181818181818,0.181818181818182,0
0,1,0,0
0,1,0,0
0,0.428571428571429,0.571428571428571,0
0,0,1,0
0,1,0,0
0.0142857142857143,0.0428571428571429,0.942857142857143,0
0,1,0,0
0.923076923076923,0.0769230769230769,0,0
1,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
1,0,0,0
0,0,1,0
0,0,0,1
1,0,0,0
0.5,0,0.5,0
0,0.333333333333333,0.666666666666667,0
0,1,0,0
0,1,0,0
0,0,1,0
0.0169491525423729,0.0169491525423729,0.966101694915254,0
0,0.181818181818182,0.818181818181818,0
1,0,0,0
0.666666666666667,0.333333333333333,0,0
0,0,1,0
1,0,0,0
0,1,0,0
0,0,1,0
0.0196078431372549,0,0.980392156862745,0
0,0.125,0.875,0
0,0.5,0.5,0
0,0,1,0
1,0,0,0
0,1,0,0
0.0555555555555556,0,0.944444444444444,0
0,0,1,0
0,1,0,0
0,0,1,0
0,0,1,0
0,1,0,0
0,0,1,0
0.333333333333333,0,0.666666666666667,0
0,0,1,0
1,0,0,0
